Source,Category,Date,Author,Title,Tags,Subtitle,Content,
businessStandards,['International'],02-05-2018 17:22,['AFP | PTI'],"[""Erdogan meets Pope as Rome bans Kurdish protests against Turkey's offensive""]","['Recep Tayyip Erdogan', 'Pope Francis', 'Turkey', 'President', 'Rome', 'Vatican City', 'Kurdish Protest', 'Turkey Offensive', 'Italy', 'Olive Branch', 'Erdogan Pope Visit', 'International', 'Politics']","[""The Italian authorities have imposed a 24-hour ban on demonstrations which covers Erdogan's arrival late Sunday to his departure on Monday evening""]","['', 'TurkishPresidentRecep Tayyip ErdoganmetPope Francison Monday while police enforced a protest ban in centralRomeas feelings run high over Turkey\'s offensive against Kurdish militia inside Syria.For the first such visit by a Turkish leader for 59 years, the Italian authorities have imposed a 24-hour ban on demonstrations which covers Erdogan\'s arrival late Sunday to his departure this evening.A total of 3,500 police have been deployed for the visit.Nevertheless a sit-in protest by 200 people, organised by a Kurdish association in Italy, was scheduled to take place on Monday not far from the Vatican.Turkeyon January 20 launched its ""Olive Branch"" operation against Syrian Kurdish People\'s Protection Units (YPG) militia which Ankara sees as a terror group and a threat to Turkish territory.The Turkish army and allied Ankara-backed Syrian rebel forces are seeking to oust the YPG from its western border stronghold of Afrin but the operation has faced fierce resistance.""In Afrin, a new crime against humanity is under way,"" the Kurdish association said.The pope, who has railed against the horrors of war and weapons of mass destruction, was likely to raise the Afrin issue during his meeting with Erdogan.Ahead of the meeting, Erdogan\'s convoy arrived at a deserted Saint Peter\'s Square, which was under heavy police protection.The YPG, while considered a ""terrorist"" group by Ankara, is allied to the United States in its battle against Islamic State group jihadists.Thousands of Kurds gathered in Syria\'s Afrin on Saturday to mourn fighters and civilians killed in a blistering Turkish assault on the region.Those killed included female combatant Barin Kobani whose mutilated body appeared in a shocking video, prompting accusations by her family and Kurdish officials that she was ""defiled"" by Turkish-backed rebels.Erdogan for his part will probably thank the pontiff for opposing the decision by USPresidentDonald Trump to recognise Jerusalem as the capital of Israel.""We are both in favour of the status quo and we have the will to protect it,"" Erdogan said in an interview published on Sunday.Erdogan\'s flying visit toItalywill also include a meeting with his Italian counterpart Sergio Mattarella and Prime Minister Paolo Gentiloni, with illegal immigration, defence and EU membership likely on the agenda.Pope Francis, a strong proponent of inter-faith dialogue, visitedTurkeyin November 2014, holding friendly talks with Erdogan, a devout Muslim.While in Istanbul the pope acknowledged that current global crises had made Muslims vulnerable to being stigmatised.Francis denounced those who said ""all Muslims are terrorists"".Relations were not so cordial in June 2016 when the pope, during a visit to Armenia, referred to the 1915-17 mass killings of Armenians by Ottoman forces as ""genocide"".The Vatican was then forced to refute claims fromTurkeythatPope Francishad showed a ""mentality of the Crusades"" over his use of the term.Turkey-- the Ottoman Empire\'s successor state -- argues that it was a collective tragedy in which both Turks and Armenians died.On Sunday, Erdogan also insisted in a newspaper interview thatTurkeywants ""full membership of Europe"" and did not rule out joint Italian-Turkish action in Libya.']",/article/international/erdogan-meets-pope-as-rome-bans-kurdish-protests-against-turkey-s-offensive-118020500644_1.html
businessStandards,['Economy & Policy'],02-05-2018 17:53,['Press Trust of India'],['Centre released Rs 516 billion to states under MGNREGA in 2017-18'],"['Mgnrega', 'Centre', 'Rajya Sabha', 'Mahatma Gandhi National Rural Employment Guarantee Act', 'Rural Employment', 'Aadhaar-based Payments', 'Ram Kripal Yadav', 'National Rural Employment Guarantee Act', 'Indian Labour Law', 'Mgnrega Funds', 'Economy & Policy', 'News']",['A sum of Rs 758.9 million has been paid as compensation towards delay in the payment of wages under MGNREGA'],"['TheCentrehas released more than Rs 516 billion (Rs 51,600 crore) to states underrural employmentguarantee schemeMGNREGAtill January 31 in financial year 2017-18,Rajya Sabhawas informed on Monday.In written reply to a question, Minister of State for Rural DevelopmentRam Kripal Yadavsaid that the release of funds to states for the implementation of various projects under theMahatma Gandhi NationalRural EmploymentGuarantee Act (MGNREGA) was a continuous process.""The central government is making funds available keeping in view the demand.', 'The ministry has released Rs 516.169 billon as on January 31, 2018 to States/UTs for liquidating the pending liability of wage component and for running the programme during 2017-18,"" Yadav said.In reply to another question, he informed the house that a sum of Rs 758.9 million has been paid as compensation towards delay in the payment of wages under MGNREGA, so far.The delay in payment of wages are due to various implementation issues in states including inadequate staff, non-timely recording and reporting of attendance, wage list, public financial management system and others, he said.Under MGNREGA, wage seekers are entitled to receive compensation at the rate of 0.05 per cent of the unpaid wages per day.He added that various efforts were being made by the ministry to reduce the delay in the payment of wages to the workers, such as timely release of funds, payment through national electronic fund management system for direct payment of wages into workers\' accounts.He also informed that all wages underMGNREGAwere not paid through Aadhaar-based payment system and those workers who do not have Aadhaar were paid electronically by transferring amount into their post office or bank accounts.']",/article/economy-policy/centre-released-rs-516-billion-to-states-under-mgnrega-in-2017-18-118020500717_1.html
businessStandards,['Economy & Policy'],02-05-2018 17:33,['Joydeep Ghosh'],"[""Why Modicare numbers just don't add up and may just remain on paper""]","['Modicare', 'National Healthcare Protection Scheme', 'Health Premium', 'National Insurance Company', 'United India Insurance Company', 'Economy & Policy', 'News']",['This is another announcement that might provide little relief to poor'],"[""Sample this: 100 million families, 500 million individuals, Rs 500,000 medical insurance per family, Rs 1,000 premium per family (according to government) and Rs 100 billion total estimated cost. This, in short, seems to be plan envisaged by the Union government (along with states? contribution) to launch the world?s biggest healthcare plan ? theNational Healthcare Protection Scheme(NHPS).Now, let?s look at the other side of the story: Rs 500,000 medical insurance per family means Rs 50 trillion medical insurance coverage for 100 million families. Even if 1% people claim this amount (or say, 2% claim 50% of the amount), then the insurance company will be staring at claims of Rs 500 billion. Given that the policyholders of this scheme will be the poor or people below poverty line, there could be significant claims. Even if the government takes it slow and covers only 20% of the targeted families in the first year, Rs 100 billion as premium doesn't seem to be enough. This would be an unviable business for any insurance company or a group of companies.Compare these numbers with the present Rastriya Swasthya Bima Yojana (RSBY), and the difference is significant. The premium per family in this scheme is Rs 500 (75:25 Centre:State ratio) and the cover is just Rs 30,000. The policy was expected to cover 50 million people."", 'Even the premium per family for Rajasthan government?s Bhamashah Swasthya Bima Yojana (BSBY), is Rs 1,261. The cover is Rs 300,000. All these numbers indicate that the government doesn?t seem to have thought through the numbers. It?s a grand scheme, but will be a cash guzzler.']",/article/economy-policy/why-modicare-numbers-just-don-t-add-up-and-may-just-remain-on-paper-118020500852_1.html
businessStandards,['Budget'],02-05-2018 17:34,['Press Trust of India'],['Trying to remove unevenness in taxes paid by salaried class: Hasmukh Adhia'],"['Budget 2018', 'Hasmukh Adhia', 'Finance Secretary', 'Arun Jaitley', 'Rate Of Return', 'Finance Minister', 'Union Budget', 'Union Budget 2018 19', 'Budget News', 'Budget', 'Economy']","['He also said, tax payer base has gone up after the GST roll out as well as demonetisation']","['There is ""unevenness"" in the taxes paid by the salaried class and business people, as 50 per cent of the 700 thousand companies, which file I-T returns show zero or negative income,Finance SecretaryHasmukh Adhiasaid today.The government, he said, is working on removing the ""unevenness in the tax paid by different classes of people"" by using foolproof technological system.He said the tax payer base has gone up after the GST roll out as well as demonetisation and there has been a concerted effort to make India a tax compliance society.E-way bill and invoice matching in the new indirect tax regime will help curb evasion, he added.Speaking at the CII post-Budgetmeet, Adhia said: ""In the personal income tax (category), the salaried ones are paying more compared to business people.""For assessment year 2016-17, 18.9 million salaried individuals have filed I-T returns and paid total tax of Rs 1.44 trillion, which works out to average tax payment of Rs 76,306 per individual salaried taxpayer.As against this, 18.8 million individual business taxpayers, including professionals, have paid total tax of Rs 480 billion, which works out to an average tax payment of Rs 25,753 per individual business taxpayer.The department\'s number of effective tax payer base has increased from 64.7 million at the beginning of April 2014 to 8.27 crore at the end of March 2017.""GST has a very promising future... Honesty will get a premium in Goods and Services Tax,"" Adhia said.With regard to demands for reduction in corporate tax rate, he said that globally the revenue mop up from personal income tax is much higher compared to corporate income tax.""...While in India the personal income tax collection has to go up. Once that goes up then we will have some more scope,"" he said.In the 2015-16 Budget,Finance MinisterArun Jaitleyhad announced that the corporate tax rate would be gradually lowered to 25 per cent from current 30 per cent over the next four years.Over the last three years, the government has announced reduction of taxes in a phased manner for various categories of corporates and currently only 7,000 corporate houses are still in the 30 per cent slab.InUnionBudget2018-19, Jaitley proposed to lower corporate tax rate to 25 per cent for businesses with turnover of up to Rs 2.5 billion.With regard to notices sent to individuals for high value deposits in banks post demonetisation in November 2016, Adhia some of these people have filed their returns showing ""very very small income"", while most of them have not filed I-T returns.""Those notices will be taken to their logical conclusion in next 2-3 years... So the inflow of more taxes will continue next year also and may be the year after,"" Adhia said, adding that the department has been ""very conservative"" while projecting tax revenue for next fiscal.']",/budget/article/trying-to-remove-unevenness-in-taxes-paid-by-salaried-class-hasmukh-adhia-118020500444_1.html
businessStandards,['Current Affairs'],02-05-2018 17:42,['Press Trust of India'],"[""State election commissions red-flag EC's order on selling EVMs""]","['State Election Commissions', 'Evm', 'Election Commission', 'Ec', 'Electronic Voting In India', 'Bharat Electronic Limited', 'Madhya Pradesh', 'Bhopal', 'Election Commission Of India', 'Ajay Dubey', 'Technical Experts Committee', 'Electronics Corporation Of India Limited', 'State Election Commissions On Evm Sale', 'Current Affairs', 'National']","['The participants raised ""grave concerns"" on the Election Commission of India\'s circular in this regard saying it ""will further create confusion both among voters""']","['', 'An Election Commission\'s directive restricting selling of EVMs by two designated public sector undertakings was objected to by state election commissions, according to minutes of a recent conference of State Election Commissioners accessed through RTI.The meeting was attended by Election Commissioners of almost all states and union territories.The participants raised ""grave concerns"" on theElection Commissionof India\'s circular in this regard saying it ""will further create confusion both among voters and the political parties about the use and credibility of the machines"".The circular issued on May 26, 2017, states that the ""design of ECI EVM, as approved by Technical Experts Committee/Commission, shall not be used for selling EVMs to anyone else"".It may also be ensured that separate design shall be made for selling electronic voting machines (EVMs) to others, including to State Election Commissions, foreign electoral management bodies and others, the circular stated.The matter was discussed during the all India conference of State Election Commissioners, held on November 8-9, 2017 at Hanuwantiya,Madhya Pradeshand a copy of the minutes of the meeting was received recently in reply to RTI query filed by Bhopal-based social activistAjay Dubey.""Since election process for bothElection Commissionof India andState Election Commissions(SECs) are the same, therefore, it was not understood as to why ECI has directedBharat Electronic Limited(BEL) andElectronics Corporation of India Limited(ECIL) not to sell their designated machines to anyone without their permission,"" the minutes of the meeting said.""Different designs of EVMs for use by the ECI and SECs, will further create confusion both among the voters and the political parties about the use and credibility of the machines,"" it said, adding on same election process and use of EVMs during the election, there should be uniform pattern of EVMs to be used by ECI and SECs.Both the ECI and SECs acquire their EVMs from BEL and ECIL only.""Thus, there cannot be different designs of EVMs with the same manufacturers to be used by ECI and SECs,"" the minutes of the meeting said.During the meeting, it was decided to take up the matter with theElection Commissionof India for further clarification.']",/article/pti-stories/state-election-commissions-red-flag-ec-s-order-on-selling-evms-118020500600_1.html
businessStandards,['International'],02-05-2018 17:50,['AP/PTI'],"['After 2 deaths in landslide, Jakarta braces for floods as sluice gates open']","['Jakarta Landslide', 'Indonesia Landslide', 'Indonesia Flood', 'West Java', 'Natural Disaster', 'Indonesia', 'Jakarta Flood', 'International', 'Others']",['Jakarta has raised its flood alert to the highest level'],"['', ""Landslides caused by torrential rains have killed at least two people and triggered a flood warning for the Indonesian capital.The local police chief in West Java's Bogor district, Andi M Dicky Pastika, said today that rescuers have found two bodies.He said hundreds of rescuers, including police, soldiers and residents, were digging through the debris with their bare hands, shovels and hoes for four people still missing.National Disaster Mitigation Agency spokesman Sutopo Purwo Nugroho said landslides at four areas along the hilly resort town of Puncak have blocked the main road connecting the area to Jakarta.He said Jakarta, home to more than 30 million people in its greater metropolitan area, has raised its flood alert to the highest level.""]",/article/international/after-2-deaths-in-landslide-jakarta-braces-for-floods-as-sluice-gates-open-118020500680_1.html
businessStandards,['International'],02-05-2018 17:33,['AFP | PTI'],"['Japanese combat helicopter crashes in southern Japan, sets a house on fire']","['Japan', 'Japan Army', 'Japan Military', 'Helicopter', 'Helicopter Crash', 'Kanzaki', 'Japan Helicopter Crash', 'International', 'Others']",['There was no immediate confirmation of any casualties in the crash'],"['A Japanese militaryhelicoptercrashed on Monday in a residential area in the southwest of the country, setting at least one home on fire, local officials said.""A Self-Defence Forcehelicoptercrash-landed on a residential area.', 'A house has caught fire,"" local government official Katsuhide Tanaka told AFP.There was no immediate confirmation of any casualties in the crash in the town ofKanzaki.']",/article/international/japanese-combat-helicopter-crashes-in-southern-japan-sets-a-house-on-fire-118020500515_1.html
businessStandards,['Politics'],02-05-2018 17:43,['Press Trust of India'],"['Nitish unfazed by Raj by-polls result, says NDA will win 2019 elections']","['Rajasthan Election', 'Nitish Kumar', 'Sharad Yadav', '2019 Election', 'Bihar Cm', 'Raj Bypoll', 'Nda', 'Kushwaha', 'Rajasthan Bypolls', 'Politics', 'National']",['The Congress recently wrested Alwar and Ajmer Lok Sabha seats and Mandalgarh Assembly seat from the BJP by impressive margins'],"['Bihar Chief MinisterNitish Kumaron Monday dismissed suggestions that the recent drubbing of the BJP inRajasthan bypollswas a cause for ""alarm"" and expressed confidence that theNDAwill emerge successful in the 2019 Lok Sabha elections.Kumar recalled how in Bihar the JD(U)-BJP combine had fared badly in a bypoll prior to the 2009 parliamentary elections and scored massive victories in both the general elections in the state that year and the 2010 Assembly polls.""We must be careful while evaluating a political situation through bypoll outcomes. In Bihar, the JD(U)-BJP combine had won 32 out of 40 seats in 2009 Lok Sabha polls. In the Assembly poll the following year, we won more than 200 seats in a House of 243.', 'Though the bypoll held in Bihar prior to that had presented a different picture for us,"" Kumar told reporters.The JD(U)nationalpresident, who returned to theNDAfold last year, said he had predicted that BJP will retain Gujarat and it did happen though many scoffed at the prediction initially.""I am hopeful that the BJP-led alliance will emerge successful in the Lok Sabha poll in 2019,"" he said.The Congress recently wrested Alwar and Ajmer Lok Sabha seats and Mandalgarh Assembly seat from the BJP by impressive margins, a development many felt showed the ruling party was on a sticky wicket in Rajasthan ahead of the Assembly elections later this year.Kumar was interacting with journalists after his weekly ""Lok Samvad"" (public interaction) programme.The JD(U) chief, however, declined to comment on the reported rumblings in theNDAin Bihar where allies like RLSP chief and Union Minister UpendraKushwahaand Hindustani Awam Morcha founder Jitan Ram Manjhi have been dropping hints about disgruntlement.Kushwaha, Union Minister of State for Human Resource Development, had recently organized a human chain in support of educational reforms where leaders of the JD(U) and the BJP were absent though senior RJD leaders joined the event and attacked theNDAgovernment in Bihar over deterioration in the education sector.Manjhi, a former chief minister and the only MLA of his party, recently caused a flutter by demanding not less than 50 seats in the next assembly polls in the state.""In a democracy, all people have the freedom to say and do whatever they wish. I do not like to react to such things, Kumar said.He also took potshots at former JD(U) chief Sharad Yadav, who was disqualified from the Rajya Sabha after refusing to toe the party line following the split in the Grand Alliance.""They hold Mahapanchayats in solidarity with those who attack my convoy. Just look at the standards they are setting,"" he said without naming Yadav, who had recently held a meeting in Nandan village of Buxar district where the chief ministers carcade was pelted with stones some time back.""They were always together,"" was Kumar\'s cryptic reply when asked about Yadav meeting RJD supremo Lalu Prasad at a jail in Ranchi where the latter is lodged following his conviction in fodder scam cases.']",/article/politics/nitish-unfazed-by-raj-by-polls-result-says-nda-will-win-2019-elections-118020500802_1.html
businessStandards,['Companies'],02-06-2018 06:34,['Khalid Anzar'],"['Airtel offers 2x data, add-on SIM with unlimited calls with postpaid plans']","['Bharti Airtel', 'Reliance Jio', 'Amazon Prime Services', 'Airtel Infinity Plans', 'Postpaid Plans', 'Postpaid Data Plans', 'Jio Plans', 'Jio Cashback Offer', 'Amazon', 'Bharti Airtel Plans', 'Companies', 'News']","['Under the revised Infinity plans, the company is now offering twice the data at the same price; the move comes after Jio revised its plans and booster packs to offer more data at discounted price']","['Bharti Airtelhas revised its Infinitypostpaid planswith additional data, in yet another move to take on younger rivalReliance Jio.Under the revised infinity plans, announced soon after Jio revised its plans and booster packs to offer more data at discounted price,Bharti Airtelis now offering twice the data at the same price.Here are the details of the revised Infinity plans:Airtel Rs 399 Infinity planIn the Rs 399 infinity plan, Airtel is now offering 20 GB internet data, along with free unlimited local, STD and roaming calls. The pack comes bundled with free subscription of Wynk music app.Airtel Rs 499 Infinity planIn the Rs 499 Infinity plan, Airtel will now offer 40 GB internet data, along with free unlimited local, STD and roaming calls. The pack comes bundled with free subscription of Wynk music, Airtel TV app. Under the plan, the company is also offering free handset damage protection and access toAmazonPrime services for a year.Airtel Rs 799 Infinity planUnder the Rs 799 Infinity plan, Airtel will give 60 GB internet data, along with free unlimited local, STD and roaming calls. The pack comes bundled with free subscription of Wynk music, Airtel TV app.', 'The company is also offering free handset damage protection and access toAmazonPrime services for a year under this plan. Additionally, the plan comes with an option to avail of one free add-on connection with unlimited free calls.Airtel Rs 1,199 Infinity planIn the Rs 1,199 infinity plan, Airtel is now offering 90 GB internet data, along with free unlimited local, STD and roaming calls. The pack comes bundled with free subscription of Wynk music, Airtel TV app. Under the plan, the company is also offering free handset damage protection and access toAmazonPrime services for a year. Additionally, the plan comes with an option to avail of two free add-on connections with unlimited free calls.Airtel Infinity plans']",/article/companies/airtel-offers-2x-data-add-on-sim-with-unlimited-calls-with-postpaid-plans-118020600099_1.html
businessStandards,['Markets'],02-06-2018 08:10,['Reuters'],"[""S&P 500 erases 2018's gains; US govt plays down Wall St sell-off concerns""]","['Donald Trump', 'Donald Trump On Us Economy', 'Us Economy', 'Us Stocks Plunges', 'Dow Jones Drop', 'Biggest Drop In Us Stocks', 'Economic Policy Of Donald Trump', 'Barack Obama', 'Us Dollar', 'Markets', 'News']","['Trump said: The stock market has smashed one record after another, gaining $8 trillion and more in value in just this short period of time']","['', 'After US stocks plummeted on Monday, the White House sought to play down concerns, saying PresidentDonald Trumpwas focused on ""exceptionally strong"" underlying fundamentals in the economy.', 'White House spokeswoman Sarah Sanders said the economy was experiencing ""strengthening US economic growth, historically low unemployment, and increasing wages for American workers.""', ""But Trump himself did not comment on the market, even as share prices sold off dramatically while he was touting the economy and last year's tax cuts in a speech in Ohio."", 'That was a contrast to recent months when Trump has often talked about stocks, taking credit for the rally the market enjoyed during 2017 and the first few weeks of this year.', ""It was a sign that Trump may be absorbing a tough message, underscored by former White House advisers, that American presidents traditionally have avoided commenting directly on Wall Street's fickle trends."", 'Gene Sperling, a top economic adviser to Democratic former presidents Bill Clinton and Barack Obama, said Trump erred in recent months by focusing so heavily on the stock market.', '""Even though the stock market tripled under Bill Clinton, his view was that you should always focus your policies and your public messages on bread-and-butter kitchen table issues ... and that focusing on the stock market would take your eye off the real economy,"" Sperling said.', 'White House spokesman Raj Shah, in an adjustment to the administration\'s message on stocks, told reporters aboard Air Force One en route to Trump\'s speaking event in Ohio, ""Look,marketsdo fluctuate in the short term. We all know that ... But the fundamentals of this economy are very strong and they\'re headed in the right direction.""', 'Throughout a speech at a factory in Blue Ash, Ohio, Trump made no mention of stock markets, departing sharply from past practice.', 'In his State of the Union address last week, Trump said, ""The stock market has smashed one record after another, gaining $8 trillion and more in value in just this short period of time.""', ""'TREMENDOUS BENEFITS'"", 'On Jan. 7, he wrote on Twitter, ""The Stock Market has been creating tremendous benefits for our country in the form of not only Record Setting Stock Prices, but present and future Jobs, Jobs, Jobs. Seven TRILLION dollars of value created since our big election win!""', 'Three days before that, he tweeted, ""Dow just crashes through 25,000. Congrats! Big cuts in unnecessary regulations continuing."" He had sent similar tweets for months.', 'The Republican president told Reuters in a Jan. 17 interview he has been getting kudos from people grateful for increased 401(k) retirement plan values and he believed the rise would not have happened if his Democratic opponent Hillary Clinton had won the 2016 presidential election.', '""If the Democrats won the election, the stock market would have gone down 50 percent from where it was, and now look at the percentage increase. It\'s a record increase,"" Trump said.', 'The benchmark Dow Jones industrial average soared 42 percent between Election Day 2016, when Trump won the presidency, and its historic peak a week ago above 26,400.', 'On Monday, the Dow fell to below 24,000 but regained some of its midday losses to close at 24,345.', 'In the past five trading days, the index has erased all its gains since late November.', 'The benchmark S&P 500 has pulled back more than 6 percent from a Jan. 26 record high.', 'The ""Trump rally,"" as some traders have dubbed it, has coincided with a sweeping tax code overhaul approved in December, which slashed corporate taxes, and a deregulation push.', ""The S&P 500 rose 34 percent from Trump's election to its recent high."", 'But stock prices have been climbing since March 2009, when Obama inherited a serious financial crisis and the worst economic recession since the Great Depression of the 1930s from the previous Republican administration of George W. Bush. At that time, the Dow was trading at around 6,500.', 'Trump has also criticized his predecessor Obama\'s effect onmarkets.In November 2012, Trump tweeted, ""The stock market and US dollar are both plunging. Welcome to @BarackObama\'s second term.""', ""The S&P 500 rose 126 percent from Obama's 2008 election to his final day in office in 2017."", 'Former Obama press secretary Jay Carney on Monday tweeted, ""Good time to recall that in the previous administration, we NEVER boasted about the stock market -- even though the Dow more than doubled on Obama\'s watch ? because we knew two things: 1) the stock market is not the economy; and 2) if you claim the rise, you own the fall.""', 'Doug Holtz-Eakin, president of the American Action Forum and a former economic adviser to 2008 Republican presidential nominee John McCain, said, ""The president shouldn\'t comment about the stock market. Indeed if anyone is going to make major pronouncements about economic data, it should be the Treasury secretary or the agency releasing the data, so if they get it wrong you can get rid of them. You don\'t want the president owning those things.""']",/article/markets/wall-street-plunges-nearly-1-600-points-us-govt-plays-down-concerns-118020600104_1.html
businessStandards,['Markets'],02-06-2018 07:48,['Reuters'],['Blow for Bitcoin! Banks in UK & US ban crypto buying with credit cards'],"['Bitcoin', 'Bitcoin Buying', 'Bitcoin Buying In Uk', 'Bitcoin Buying In Us', 'Bitcoin Buying Through Credit Card', 'Buy Bitcoin Via Credit Card', 'Buy Bitcoin Via Debit Card', 'Digital Currency', 'Cryptocurrency', 'Ban On Cryptocurrency', 'Ban On Bitcoin', 'Ban On Bitcoin Buying', 'Online Exchange Of Cryptocurrency', 'Cryptocurrency Exchange', 'Lloyds Bank', 'Bank Of Scotland', 'The Royal Bank Of Scotland', 'Citigroup', 'Jp Morgan Chase & Co', 'Hsbc', 'Mastercard Inc', 'Lawrence White']","['The decision on whether to allow credit card users to buy cryptocurrencies is a credit risk decision made by the card-issuing banks, a spokesman for Mastercard said']","['', '', 'Banks in Britain and the United States have banned the use of credit cards to buyBitcoinand other ""cryptocurrencies"", fearing a plunge in their value will leave customers unable to repay their debts.', ""Lloyds Banking Group Plc, Britain's biggest lender, said on Sunday it would ban its credit card customers from buying cryptocurrencies, following the lead of US banking giantsJP Morgan Chase & CoandCitigroup."", 'The move is aimed at protecting customers from running up huge debts from buying virtual currencies on credit, if their values were to plummet, a Lloyds spokeswoman said.', 'Concerns have arisen among credit card providers because their customers have increasingly been using credit cards to fund accounts on online exchanges, which are then used to purchase the digital currencies.', 'However, other banks said on Monday they will continue to allow credit card customers to buy cryptocurrencies.', '""We constantly review our protections for customers as a responsible bank and lender, and are keeping this matter under close review,"" a spokeswoman for Barclays said.', '""At present UK customers can use both their Barclays debit card and Barclaycard credit card to purchasecryptocurrencylegitimately,"" she said.', ""Spain's second-biggest bank BBVA also said it has no restrictions in place on such purchases."", ""Last week Mastercard Inc, the world's second biggest payments network, said customers buying cryptocurrencies with credit cards fuelled a 1 percentage point increase in overseas transaction volumes in the fourth quarter."", 'At that timeBitcoinwas staging a spectacular rise in value, reaching a peak of $19,187 on Dec. 16 on the Luxembourg-based Bitstamp exchange.', 'But the biggest and best-knowncryptocurrencyhas since fallen dramatically and on Monday was down by 10 percent to $7345 at 1608 GMT on Bitstamp, extending losses from Friday amid worries of a global regulatory clampdown.', 'CREDIT RISK', 'The decision on whether to allow credit card users to buy cryptocurrencies is a credit risk decision made by the card-issuing banks, a spokesman for Mastercard said.', 'A spokeswoman for Chase bank said it is not currently processing credit card purchases of cryptocurrencies because of the volatility and risk involved, while a Citi spokeswoman confirmed a similar ban, but did not give a reason.', 'The bans extends only to credit card purchases, with debit card users still able to buy cryptocurrencies.', '""Across Lloyds Bank, Bank of Scotland, Halifax and MBNA, we do not accept credit card transactions involving the purchase of cryptocurrencies,"" the Lloyds spokeswoman said in an email.', 'Lloyds did not say how it planned to enforce the ban, although the Telegraph newspaper reported on Sunday that its credit card customers will be blocked from buyingBitcoinonline through a ""blacklist"" that will flag sellers.', ""A spokeswoman from the RoyalBank of Scotlanddeclined to comment on the bank's policy."", ""Europe's biggest bankHSBCdid not respond to requests for comment on whether it permits credit card purchases of cryptocurrencies."", 'Concerns about the use ofBitcoinand other such currencies extend beyond the use of credit cards for borrowing.', 'British Prime Minister Theresa May has said Britain should take a serious look at digital currencies such asBitcoinbecause of the way they can be used by criminals.']",/article/markets/blow-for-bitcoin-banks-in-uk-us-ban-crypto-buying-with-credit-cards-118020501113_1.html
businessStandards,['Current Affairs'],02-06-2018 07:50,['IANS'],"[""Doklam was tip of the iceberg! '426 Chinese incursions into India in 2017'""]","['India', 'China', 'Doklam Standoff', 'Chinese Incursion', 'Subhash Bhamre', 'Minister Of State For Defence', 'Rajya Sabha', 'Doklam', 'Foreign Relations Of China', 'Northeast India', 'International Relations', 'Borders Of China', 'Bhutan', 'Sikkim', 'Arunachal Pradesh', 'Indian Army', 'India China Tension', 'Current Affairs', 'National']","['Minister of State for Defence Subhash Bhamre told the Rajya Sabha in a written reply, adding that the transgressions took place due to different interpretations of the border']","['', 'There were 426 incidents of transgression by Chinese soldiers in Indian territory in 2017, which also saw a one of its kind 73-day-long stand-off between Indian and Chinese soldiers in theSikkimsector, than the number of such incidents in the previous year, Parliament was told on Monday.', '""In the year 2017, the number of transgressions were 426 as against 273 in the year 2016,""Minister of State for DefenceSubhash Bhamretold theRajya Sabhain a written reply, adding that the transgressions took place due to different interpretations of the border.', '""As India-Chinaborder has not been formally demarcated, there are areas where both sides have different perception of Line of Actual Control (LAC) and both sides patrol up to their respective perceptions.', 'Due to this, temporary transgressions have occurred.', '""On account of this, situations have arisen on the ground that could have been avoided if we had a common perception of the LAC,"" he said.', 'In response to another question on recent incident where Chinese workers entered Indian territory while constructing a road, Bhamre said: ""On December 28, 2017, anIndian Armypatrol observed three civilians believed to be Chinese nationals carrying out track construction in the Shiyung La area (in Upper Siang district of Arunachal Pradesh) approximately one kilometre on the Indian side of the LAC.""', 'He said the three civilians returned to the Chinese side on seeing theIndian Armypatrol.', '""As per the agreed modalities, a Flag Meeting was arranged to discuss the intrusion. The Chinese side admitted that the three civilians had crossed over the LAC and agreed to withdraw their equipment immediately,"" he said.', 'Bhamre also said that government regularly takes up such matters along the LAC with the Chinese side through established mechanisms including Border Personnel Meetings, Flag Meetings, meetings of Working Mechanism for Consultation and Coordination on India-ChinaBorder Affairs, as well as through diplomatic channels.', '""The government consistently maintains that peace and tranquillity in the India-Chinaborder areas is an important pre-requisite for the smooth development of bilateral relations,"" he said.', 'The year also saw the long stand-off between Indian and Chinese troops in theDoklamplateau, in an area contested byChinaandBhutanclose toSikkimborder, which started on June 16 and both sides announced disengagement on August 28.']",/article/current-affairs/doklam-was-tip-of-the-iceberg-426-chinese-incursions-into-india-in-2017-118020501172_1.html
